157,0.000377025,0.023334187,1.44434152,0.000154222
158,0.000234678,0.014613413,0.910091959,9.54E-05
159,0.000121232,0.007596439,0.476052812,4.91E-05
160,7.21E-05,0.004542518,0.286325415,2.97E-05
161,5.26E-05,0.003336229,0.211609462,2.13E-05
162,2.78E-05,0.001774855,0.113248927,1.12E-05
163,1.58E-05,0.001016438,0.065232852,6.47E-06
164,9.76E-06,0.000629948,0.040667781,3.94E-06
165,5.38E-06,0.000349039,0.022665992,2.19E-06
166,2.80E-06,0.000182642,0.011929358,1.14E-06
167,1.85E-06,0.00012171,0.007996106,7.52E-07
168,1.06E-06,7.04E-05,0.004648619,4.36E-07
169,7.80E-07,5.18E-05,0.003445471,3.15E-07
170,3.25E-07,2.17E-05,0.001452884,1.05E-07
171,1.76E-07,1.18E-05,0.000796136,7.19E-08
172,1.66E-07,1.12E-05,0.000755838,6.73E-08
