A, Mass Sum Yield, Uncert Total

  2.07e-007 MeV.
 148, 2.8452e+00, 4.3524e-01
 149, 2.0580e+00, 3.5838e-01
 150, 1.4516e+00, 3.3122e-01
 151, 7.8900e-01, 2.3956e-01
 152, 4.5390e-01, 1.8371e-01
 153, 2.2230e-01, 1.0940e-01
 154, 1.1600e-01, 8.4360e-02
 155, 6.7900e-02, 5.2740e-02
 156, 2.8300e-02, 2.8300e-02
 157, 1.0900e-02, 1.0900e-02
 158, 3.9000e-03, 3.9000e-03
 159, 6.0000e-04, 6.0000e-04
 160, 3.0000e-04, 3.0000e-04
 161, 0.0000e+00, 0.0000e+00
  0.8912 MeV.
  76, 1.0000e-04, 1.0000e-04
  77, 6.0000e-04, 6.0000e-04
  78, 2.5000e-03, 2.5000e-03
  79, 7.7000e-03, 7.5100e-03
  80, 2.4600e-02, 1.6750e-02
  81, 5.3800e-02, 3.3460e-02
  82, 1.1820e-01, 6.0990e-02
  83, 1.7190e-01, 8.7260e-02
  84, 2.9630e-01, 1.4924e-01
  85, 5.1510e-01, 2.0960e-01
  86, 9.7200e-01, 2.9711e-01
  87, 1.4483e+00, 3.3581e-01
  88, 2.2749e+00, 4.3189e-01
  89, 3.0976e+00, 5.4246e-01
  90, 4.5120e+00, 6.6271e-01
  91, 5.1236e+00, 6.4057e-01
  92, 5.8106e+00, 6.2936e-01
  93, 5.5181e+00, 6.7146e-01
  94, 5.9606e+00, 7.9870e-01
  95, 6.0114e+00, 8.1317e-01
  96, 6.4069e+00, 7.4906e-01
  97, 5.7390e+00, 6.4417e-01
  98, 5.8921e+00, 5.1372e-01
  99, 6.0749e+00, 3.6101e-01
 100, 6.8141e+00, 4.4312e-01
 101, 6.7255e+00, 8.6758e-01
 102, 6.5548e+00, 1.2781e+00
 103, 5.1182e+00, 1.3436e+00
 104, 3.8798e+00, 1.2024e+00
 105, 2.4964e+00, 9.0329e-01
 106, 1.4256e+00, 5.9644e-01
 107, 5.8470e-01, 2.9821e-01
 108, 2.4170e-01, 1.3158e-01
 109, 6.6100e-02, 4.6140e-02
 110, 2.0100e-02, 1.6500e-02
 111, 6.4000e-03, 6.4000e-03
 112, 6.1000e-03, 5.1600e-03
 113, 6.4000e-03, 4.2600e-03
 114, 5.4000e-03, 5.4000e-03
 115, 5.1000e-03, 5.1000e-03
 116, 7.4000e-03, 6.1800e-03
 117, 5.3000e-03, 5.3000e-03
 118, 6.9000e-03, 6.3200e-03
 119, 5.5000e-03, 5.5000e-03
 120, 6.8000e-03, 5.2300e-03
 121, 6.2000e-03, 5.1000e-03
 122, 4.1000e-03, 4.1000e-03
 123, 4.3000e-03, 4.3000e-03
 124, 2.4000e-03, 2.4000e-03
 125, 3.4000e-03, 3.4000e-03
 126, 6.6000e-03, 6.6000e-03
 127, 2.0300e-02, 1.7790e-02
 128, 8.2200e-02, 6.0940e-02
 129, 2.5460e-01, 1.4328e-01
 130, 7.3570e-01, 3.6263e-01
 131, 1.5681e+00, 6.3930e-01
 132, 3.0839e+00, 1.0439e+00
 133, 4.4383e+00, 1.3087e+00
 134, 6.6039e+00, 1.6133e+00
 135, 6.9436e+00, 1.1298e+00
 136, 7.3111e+00, 6.0010e-01
 137, 6.3632e+00, 2.7578e-01
 138, 5.8460e+00, 4.3134e-01
 139, 5.8223e+00, 5.7370e-01
 140, 6.5102e+00, 7.5158e-01
 141, 5.6476e+00, 7.1298e-01
 142, 5.7570e+00, 7.7812e-01
 143, 5.4235e+00, 6.8493e-01
 144, 5.6882e+00, 6.7120e-01
 145, 5.2161e+00, 5.8514e-01
 146, 4.9957e+00, 6.8587e-01
 147, 3.6220e+00, 5.0866e-01
 148, 2.8141e+00, 4.9402e-01
 149, 2.0374e+00, 4.2024e-01
 150, 1.4469e+00, 3.6725e-01
 151, 7.9810e-01, 2.5829e-01
 152, 4.4800e-01, 1.6640e-01
 153, 2.2710e-01, 1.0343e-01
 154, 1.2470e-01, 6.0440e-02
 155, 6.7200e-02, 4.5300e-02
 156, 3.3500e-02, 2.3740e-02
 157, 1.4100e-02, 8.5600e-03
 158, 5.0000e-03, 5.0000e-03
 159, 2.0000e-03, 2.0000e-03
 160, 3.0000e-04, 3.0000e-04
 161, 0.0000e+00, 0.0000e+00
 162, 0.0000e+00, 0.0000e+00
 163, 0.0000e+00, 0.0000e+00
  1.035 MeV.
  76, 1.0000e-04, 1.0000e-04
  77, 7.0000e-04, 7.0000e-04
  78, 4.7000e-03, 3.5700e-03
  79, 7.7000e-03, 7.7000e-03
  80, 2.8400e-02, 2.2700e-02
  81, 5.8900e-02, 5.6530e-02
  82, 1.2500e-01, 8.6500e-02
  83, 1.7810e-01, 1.1469e-01
  84, 3.0870e-01, 1.6927e-01
  85, 5.2290e-01, 2.0126e-01
  86, 9.7660e-01, 2.8063e-01
  87, 1.4226e+00, 2.5225e-01
  88, 2.2424e+00, 3.0643e-01
  89, 3.0604e+00, 3.5439e-01
  90, 4.4812e+00, 4.2562e-01
  91, 5.0147e+00, 4.7886e-01
  92, 5.7811e+00, 5.4896e-01
  93, 5.4970e+00, 5.8194e-01
  94, 5.8749e+00, 5.9073e-01
  95, 6.0001e+00, 6.2217e-01
  96, 6.4064e+00, 6.3098e-01
  97, 5.7583e+00, 5.2015e-01
  98, 5.9002e+00, 3.7215e-01
  99, 6.0500e+00, 2.9533e-01
 100, 6.8626e+00, 5.0182e-01
 101, 6.7977e+00, 6.9320e-01
 102, 6.6571e+00, 8.7105e-01
 103, 5.1770e+00, 8.3424e-01
 104, 3.8923e+00, 7.3768e-01
 105, 2.5003e+00, 6.0918e-01
 106, 1.4334e+00, 4.2286e-01
 107, 5.9660e-01, 2.1399e-01
 108, 2.4230e-01, 1.1737e-01
 109, 7.1600e-02, 4.0170e-02
 110, 2.2000e-02, 1.5760e-02
 111, 9.7000e-03, 7.4500e-03
 112, 6.4000e-03, 5.0600e-03
 113, 6.2000e-03, 5.7000e-03
 114, 6.2000e-03, 4.8300e-03
 115, 5.8000e-03, 4.5800e-03
 116, 7.7000e-03, 6.1200e-03
 117, 6.8000e-03, 6.4700e-03
 118, 7.6000e-03, 6.4400e-03
 119, 5.4000e-03, 3.7700e-03
 120, 8.2000e-03, 5.5700e-03
 121, 5.1000e-03, 4.1500e-03
 122, 5.4000e-03, 5.2900e-03
 123, 5.4000e-03, 4.9300e-03
 124, 5.1000e-03, 4.0600e-03
 125, 3.5000e-03, 3.4500e-03
 126, 7.3000e-03, 6.9300e-03
 127, 2.2400e-02, 1.8490e-02
 128, 8.9700e-02, 5.2810e-02
 129, 2.6050e-01, 1.1906e-01
 130, 7.5060e-01, 2.9225e-01
 131, 1.5965e+00, 4.7534e-01
 132, 3.1276e+00, 6.7297e-01
 133, 4.4732e+00, 8.0857e-01
 134, 6.6654e+00, 9.4733e-01
 135, 7.0448e+00, 8.1326e-01
 136, 7.3505e+00, 6.4878e-01
 137, 6.3710e+00, 4.0017e-01
 138, 5.9067e+00, 2.5381e-01
 139, 5.8182e+00, 4.1738e-01
 140, 6.4379e+00, 5.8852e-01
 141, 5.6669e+00, 5.8097e-01
 142, 5.6841e+00, 6.0914e-01
 143, 5.4084e+00, 5.7240e-01
 144, 5.6339e+00, 5.6152e-01
 145, 5.1902e+00, 4.6767e-01
 146, 4.9213e+00, 4.8952e-01
 147, 3.6100e+00, 3.4388e-01
 148, 2.7536e+00, 2.9598e-01
 149, 2.0008e+00, 2.9991e-01
 150, 1.4229e+00, 3.0506e-01
 151, 7.9100e-01, 2.2243e-01
 152, 4.4120e-01, 1.7596e-01
 153, 2.3990e-01, 1.2695e-01
 154, 1.3430e-01, 8.7420e-02
 155, 7.0100e-02, 5.5300e-02
 156, 3.5300e-02, 3.1690e-02
 157, 1.6200e-02, 1.1400e-02
 158, 5.9000e-03, 5.7100e-03
 159, 2.4000e-03, 2.0700e-03
 160, 7.0000e-04, 7.0000e-04
 161, 1.0000e-04, 1.0000e-04
 162, 0.0000e+00, 0.0000e+00
  1.265 MeV.
  76, 2.0000e-04, 2.0000e-04
  77, 1.7000e-03, 1.7000e-03
  78, 3.7000e-03, 3.7000e-03
  79, 1.2400e-02, 1.2400e-02
  80, 3.1200e-02, 3.1200e-02
  81, 6.4600e-02, 6.4600e-02
  82, 1.3810e-01, 1.3810e-01
  83, 1.9950e-01, 1.8860e-01
  84, 3.4020e-01, 2.8951e-01
  85, 5.5040e-01, 3.5155e-01
  86, 9.9130e-01, 4.1360e-01
  87, 1.4090e+00, 3.2430e-01
  88, 2.2046e+00, 3.8210e-01
  89, 3.0354e+00, 4.6630e-01
  90, 4.3758e+00, 5.5458e-01
  91, 4.9217e+00, 5.5501e-01
  92, 5.6830e+00, 6.3857e-01
  93, 5.4330e+00, 6.0239e-01
  94, 5.8516e+00, 6.6270e-01
  95, 5.9621e+00, 6.2525e-01
  96, 6.3294e+00, 6.6740e-01
  97, 5.6869e+00, 5.3236e-01
  98, 5.8814e+00, 4.1482e-01
  99, 6.0959e+00, 2.8462e-01
 100, 6.9563e+00, 4.7951e-01
 101, 6.8600e+00, 7.3039e-01
 102, 6.6811e+00, 9.7916e-01
 103, 5.2926e+00, 9.9812e-01
 104, 3.9790e+00, 9.2962e-01
 105, 2.5629e+00, 7.0351e-01
 106, 1.4646e+00, 4.6494e-01
 107, 6.0280e-01, 2.4127e-01
 108, 2.4400e-01, 1.1341e-01
 109, 7.9200e-02, 3.5210e-02
 110, 2.5600e-02, 1.4500e-02
 111, 9.6000e-03, 7.1200e-03
 112, 6.7000e-03, 5.9500e-03
 113, 6.4000e-03, 5.1200e-03
 114, 6.0000e-03, 6.0000e-03
 115, 7.1000e-03, 7.1000e-03
 116, 9.1000e-03, 8.6500e-03
 117, 7.4000e-03, 7.4000e-03
 118, 8.8000e-03, 8.5700e-03
 119, 6.5000e-03, 6.0300e-03
 120, 7.2000e-03, 5.5100e-03
 121, 6.0000e-03, 5.7800e-03
 122, 5.8000e-03, 5.8000e-03
 123, 3.9000e-03, 3.9000e-03
 124, 4.0000e-03, 4.0000e-03
 125, 4.9000e-03, 4.2900e-03
 126, 9.6000e-03, 6.4100e-03
 127, 2.2800e-02, 1.5820e-02
 128, 9.5700e-02, 4.4790e-02
 129, 2.7360e-01, 1.2930e-01
 130, 7.6470e-01, 3.1298e-01
 131, 1.6490e+00, 5.1008e-01
 132, 3.2008e+00, 8.3677e-01
 133, 4.6298e+00, 1.0097e+00
 134, 6.7885e+00, 1.1603e+00
 135, 7.1370e+00, 9.1260e-01
 136, 7.3815e+00, 6.3714e-01
 137, 6.4181e+00, 3.8520e-01
 138, 5.9286e+00, 3.2948e-01
 139, 5.8265e+00, 4.8966e-01
 140, 6.3547e+00, 6.3658e-01
 141, 5.5615e+00, 5.8131e-01
 142, 5.6866e+00, 6.6753e-01
 143, 5.3430e+00, 5.9649e-01
 144, 5.5904e+00, 5.4637e-01
 145, 5.0917e+00, 5.6901e-01
 146, 4.7971e+00, 6.0368e-01
 147, 3.4982e+00, 4.1595e-01
 148, 2.7083e+00, 3.8749e-01
 149, 1.9659e+00, 3.8058e-01
 150, 1.4095e+00, 3.7741e-01
 151, 7.9740e-01, 3.3022e-01
 152, 4.6740e-01, 2.6212e-01
 153, 2.5320e-01, 1.8618e-01
 154, 1.4980e-01, 1.3661e-01
 155, 7.8900e-02, 7.8900e-02
 156, 4.0600e-02, 3.4580e-02
 157, 1.8200e-02, 1.7140e-02
 158, 6.3000e-03, 6.3000e-03
 159, 3.3000e-03, 3.3000e-03
 160, 1.1000e-03, 1.1000e-03
 161, 1.0000e-04, 1.0000e-04
 162, 0.0000e+00, 0.0000e+00
 163, 0.0000e+00, 0.0000e+00
  1.625 MeV.
  76, 5.0000e-04, 5.0000e-04
  77, 1.6000e-03, 1.6000e-03
  78, 5.6000e-03, 4.6600e-03
  79, 1.3800e-02, 1.1370e-02
  80, 3.8400e-02, 3.2560e-02
  81, 8.3100e-02, 5.4550e-02
  82, 1.6470e-01, 9.6020e-02
  83, 2.3690e-01, 1.3311e-01
  84, 3.8540e-01, 1.7185e-01
  85, 6.1730e-01, 1.9696e-01
  86, 1.0090e+00, 2.2239e-01
  87, 1.4189e+00, 2.2779e-01
  88, 2.1220e+00, 3.0888e-01
  89, 2.9127e+00, 3.5760e-01
  90, 4.1795e+00, 3.9990e-01
  91, 4.7643e+00, 4.1526e-01
  92, 5.4694e+00, 4.5706e-01
  93, 5.3468e+00, 4.5163e-01
  94, 5.7756e+00, 4.6181e-01
  95, 5.8726e+00, 5.1866e-01
  96, 6.2410e+00, 5.3493e-01
  97, 5.6244e+00, 4.3266e-01
  98, 5.8426e+00, 3.9941e-01
  99, 6.2003e+00, 3.0128e-01
 100, 6.9942e+00, 4.6119e-01
 101, 7.0349e+00, 5.8885e-01
 102, 6.8589e+00, 7.6440e-01
 103, 5.4307e+00, 8.1997e-01
 104, 4.1304e+00, 7.9854e-01
 105, 2.6458e+00, 6.2834e-01
 106, 1.5074e+00, 4.0699e-01
 107, 6.3230e-01, 2.3814e-01
 108, 2.6740e-01, 1.0973e-01
 109, 7.8000e-02, 4.4630e-02
 110, 2.7200e-02, 1.8350e-02
 111, 1.2100e-02, 6.6700e-03
 112, 8.6000e-03, 6.7400e-03
 113, 1.1000e-02, 5.0200e-03
 114, 9.4000e-03, 6.0100e-03
 115, 7.8000e-03, 7.6700e-03
 116, 1.2400e-02, 7.4300e-03
 117, 9.2000e-03, 7.9400e-03
 118, 1.1700e-02, 8.2000e-03
 119, 9.1000e-03, 6.6800e-03
 120, 9.6000e-03, 6.6000e-03
 121, 8.4000e-03, 6.3900e-03
 122, 8.3000e-03, 5.1100e-03
 123, 6.7000e-03, 4.9100e-03
 124, 5.3000e-03, 5.3000e-03
 125, 5.3000e-03, 4.5300e-03
 126, 1.1000e-02, 9.4400e-03
 127, 2.7500e-02, 2.0790e-02
 128, 1.0310e-01, 6.2750e-02
 129, 3.0730e-01, 1.2715e-01
 130, 8.3100e-01, 3.0131e-01
 131, 1.7394e+00, 4.6690e-01
 132, 3.3150e+00, 7.4046e-01
 133, 4.8827e+00, 8.2678e-01
 134, 7.0680e+00, 9.0138e-01
 135, 7.2863e+00, 7.1059e-01
 136, 7.5098e+00, 5.3312e-01
 137, 6.4713e+00, 3.8897e-01
 138, 5.9916e+00, 3.3703e-01
 139, 5.7960e+00, 4.0890e-01
 140, 6.2747e+00, 4.8455e-01
 141, 5.4628e+00, 4.4347e-01
 142, 5.5447e+00, 4.6427e-01
 143, 5.3256e+00, 4.3869e-01
 144, 5.4282e+00, 4.8818e-01
 145, 4.9098e+00, 3.9167e-01
 146, 4.5255e+00, 3.8409e-01
 147, 3.3150e+00, 3.6580e-01
 148, 2.5838e+00, 3.2844e-01
 149, 1.8908e+00, 2.5992e-01
 150, 1.3798e+00, 2.5702e-01
 151, 8.0230e-01, 2.1006e-01
 152, 4.9840e-01, 1.6862e-01
 153, 2.9040e-01, 1.2356e-01
 154, 1.7390e-01, 8.9540e-02
 155, 1.0120e-01, 5.4700e-02
 156, 4.7800e-02, 3.8260e-02
 157, 2.2000e-02, 1.9100e-02
 158, 1.0200e-02, 6.4300e-03
 159, 3.2000e-03, 3.0700e-03
 160, 1.2000e-03, 1.2000e-03
 161, 2.0000e-04, 2.0000e-04
 162, 0.0000e+00, 0.0000e+00
 163, 0.0000e+00, 0.0000e+00
  2.067 MeV.
  75, 4.0000e-04, 4.0000e-04
  76, 1.5000e-03, 1.5000e-03
  77, 2.2000e-03, 2.2000e-03
  78, 8.4000e-03, 8.4000e-03
  79, 1.8800e-02, 1.8800e-02
  80, 5.3800e-02, 5.3800e-02
  81, 1.0760e-01, 8.3530e-02
  82, 2.0630e-01, 1.7179e-01
  83, 2.9630e-01, 2.1967e-01
  84, 4.5890e-01, 3.1966e-01
  85, 6.8600e-01, 3.6115e-01
  86, 1.0839e+00, 3.9533e-01
  87, 1.3990e+00, 3.4607e-01
  88, 2.0613e+00, 3.6165e-01
  89, 2.7841e+00, 4.3088e-01
  90, 3.9499e+00, 5.0539e-01
  91, 4.5193e+00, 4.7412e-01
  92, 5.2585e+00, 4.9967e-01
  93, 5.2596e+00, 5.7211e-01
  94, 5.6380e+00, 6.6281e-01
  95, 5.7856e+00, 6.2401e-01
  96, 6.0799e+00, 6.5363e-01
  97, 5.6108e+00, 4.9357e-01
  98, 5.8487e+00, 3.7106e-01
  99, 6.3217e+00, 2.7418e-01
 100, 7.0859e+00, 4.6022e-01
 101, 7.1222e+00, 7.4243e-01
 102, 6.9718e+00, 1.0307e+00
 103, 5.6073e+00, 9.9691e-01
 104, 4.2692e+00, 9.5172e-01
 105, 2.7467e+00, 7.4027e-01
 106, 1.5754e+00, 4.9360e-01
 107, 6.9250e-01, 2.4537e-01
 108, 2.8130e-01, 1.1990e-01
 109, 8.8400e-02, 4.7730e-02
 110, 3.2300e-02, 2.2890e-02
 111, 1.4900e-02, 9.2600e-03
 112, 1.2900e-02, 7.1300e-03
 113, 1.2900e-02, 9.1300e-03
 114, 1.2300e-02, 8.6100e-03
 115, 1.2500e-02, 8.6900e-03
 116, 1.3800e-02, 1.1880e-02
 117, 1.2000e-02, 8.2200e-03
 118, 1.3500e-02, 1.0470e-02
 119, 1.3300e-02, 8.0600e-03
 120, 1.1700e-02, 6.6900e-03
 121, 1.2100e-02, 8.0700e-03
 122, 1.2300e-02, 8.8700e-03
 123, 9.2000e-03, 7.9200e-03
 124, 9.4000e-03, 8.2300e-03
 125, 8.8000e-03, 7.2500e-03
 126, 1.2900e-02, 1.1030e-02
 127, 3.6400e-02, 2.3480e-02
 128, 1.1910e-01, 6.8890e-02
 129, 3.5210e-01, 1.5098e-01
 130, 9.2040e-01, 3.5242e-01
 131, 1.8908e+00, 5.4914e-01
 132, 3.4966e+00, 8.3283e-01
 133, 5.2014e+00, 1.0163e+00
 134, 7.3447e+00, 1.1895e+00
 135, 7.3733e+00, 9.2796e-01
 136, 7.5294e+00, 5.8467e-01
 137, 6.5939e+00, 2.9920e-01
 138, 5.9993e+00, 2.9784e-01
 139, 5.8090e+00, 4.7135e-01
 140, 6.1161e+00, 6.3395e-01
 141, 5.3440e+00, 5.9102e-01
 142, 5.4110e+00, 6.2796e-01
 143, 5.2578e+00, 5.5363e-01
 144, 5.2680e+00, 5.1276e-01
 145, 4.6639e+00, 4.8385e-01
 146, 4.2175e+00, 5.2183e-01
 147, 3.1276e+00, 3.9355e-01
 148, 2.4197e+00, 4.0265e-01
 149, 1.8452e+00, 3.8266e-01
 150, 1.3827e+00, 4.0931e-01
 151, 8.3540e-01, 3.3083e-01
 152, 5.4550e-01, 2.8924e-01
 153, 3.4040e-01, 2.1762e-01
 154, 2.1740e-01, 1.6266e-01
 155, 1.1800e-01, 9.6310e-02
 156, 6.5000e-02, 5.6040e-02
 157, 3.0700e-02, 2.3780e-02
 158, 1.2100e-02, 1.2100e-02
 159, 5.4000e-03, 5.4000e-03
 160, 1.2000e-03, 1.2000e-03
 161, 8.0000e-04, 8.0000e-04
 162, 2.0000e-04, 2.0000e-04
 163, 0.0000e+00, 0.0000e+00
 164, 0.0000e+00, 0.0000e+00
  2.346 MeV.
  76, 1.5000e-03, 1.5000e-03
  77, 2.9000e-03, 2.9000e-03
  78, 1.0100e-02, 7.7900e-03
  79, 2.4200e-02, 1.8140e-02
  80, 6.7000e-02, 4.7110e-02
  81, 1.2260e-01, 7.3050e-02
  82, 2.5610e-01, 1.1670e-01
  83, 3.3440e-01, 1.5996e-01
  84, 5.2300e-01, 1.8537e-01
  85, 7.1320e-01, 2.0685e-01
  86, 1.1151e+00, 2.3106e-01
  87, 1.4374e+00, 2.0291e-01
  88, 2.0122e+00, 2.4024e-01
  89, 2.6865e+00, 3.2033e-01
  90, 3.8027e+00, 3.4775e-01
  91, 4.3778e+00, 4.0060e-01
  92, 5.1062e+00, 3.7104e-01
  93, 5.1628e+00, 4.3910e-01
  94, 5.5514e+00, 4.4048e-01
  95, 5.7426e+00, 4.7393e-01
  96, 6.0494e+00, 4.9875e-01
  97, 5.5517e+00, 3.8743e-01
  98, 5.8871e+00, 4.0648e-01
  99, 6.3809e+00, 4.3372e-01
 100, 7.1512e+00, 5.0919e-01
 101, 7.1746e+00, 5.7033e-01
 102, 7.0212e+00, 7.8645e-01
 103, 5.7085e+00, 7.6357e-01
 104, 4.3402e+00, 8.0254e-01
 105, 2.8094e+00, 6.9446e-01
 106, 1.6372e+00, 4.9212e-01
 107, 7.0480e-01, 2.7431e-01
 108, 2.9300e-01, 1.3970e-01
 109, 9.8600e-02, 6.0530e-02
 110, 3.6400e-02, 2.0160e-02
 111, 1.7900e-02, 1.2080e-02
 112, 1.4900e-02, 1.1330e-02
 113, 1.4600e-02, 1.0180e-02
 114, 1.5500e-02, 1.1220e-02
 115, 1.5800e-02, 9.5100e-03
 116, 1.9000e-02, 1.3580e-02
 117, 1.6600e-02, 1.1970e-02
 118, 1.7100e-02, 1.0670e-02
 119, 1.6100e-02, 1.1050e-02
 120, 1.3400e-02, 1.0430e-02
 121, 1.5800e-02, 9.5000e-03
 122, 1.2600e-02, 1.0700e-02
 123, 1.1100e-02, 9.1600e-03
 124, 1.1400e-02, 7.6700e-03
 125, 9.1000e-03, 6.3200e-03
 126, 1.6400e-02, 9.3100e-03
 127, 4.3000e-02, 2.6880e-02
 128, 1.4300e-01, 8.1320e-02
 129, 3.8620e-01, 1.8180e-01
 130, 9.9680e-01, 3.6074e-01
 131, 1.9729e+00, 5.6423e-01
 132, 3.6090e+00, 7.5402e-01
 133, 5.3855e+00, 9.0173e-01
 134, 7.5030e+00, 9.3968e-01
 135, 7.4494e+00, 6.5181e-01
 136, 7.5107e+00, 5.9568e-01
 137, 6.5901e+00, 4.5931e-01
 138, 6.0548e+00, 3.8498e-01
 139, 5.8439e+00, 4.4596e-01
 140, 6.0390e+00, 4.7074e-01
 141, 5.3350e+00, 4.6226e-01
 142, 5.2959e+00, 4.4325e-01
 143, 5.1590e+00, 3.8818e-01
 144, 5.1718e+00, 3.9353e-01
 145, 4.4902e+00, 3.7370e-01
 146, 4.0156e+00, 3.8664e-01
 147, 2.9747e+00, 2.8773e-01
 148, 2.3844e+00, 2.6172e-01
 149, 1.8019e+00, 2.5315e-01
 150, 1.3600e+00, 2.3276e-01
 151, 8.6350e-01, 2.0519e-01
 152, 5.8870e-01, 1.7791e-01
 153, 3.7660e-01, 1.4831e-01
 154, 2.4820e-01, 1.1165e-01
 155, 1.4320e-01, 7.1770e-02
 156, 7.5700e-02, 4.4190e-02
 157, 3.1900e-02, 2.2620e-02
 158, 1.6800e-02, 1.2730e-02
 159, 6.1000e-03, 5.1300e-03
 160, 2.0000e-03, 2.0000e-03
 161, 2.0000e-04, 2.0000e-04
 162, 1.0000e-04, 1.0000e-04
 163, 0.0000e+00, 0.0000e+00
  2.699 MeV.
  74, 2.0000e-04, 2.0000e-04
  75, 5.0000e-04, 5.0000e-04
  76, 1.2000e-03, 1.2000e-03
  77, 3.9000e-03, 3.9000e-03
  78, 1.3400e-02, 8.5000e-03
  79, 3.4700e-02, 1.4850e-02
  80, 8.0300e-02, 3.1500e-02
  81, 1.4550e-01, 5.2830e-02
  82, 2.8010e-01, 9.7860e-02
  83, 3.8090e-01, 1.5471e-01
  84, 5.7340e-01, 1.8941e-01
  85, 7.7150e-01, 2.2625e-01
  86, 1.1668e+00, 2.5478e-01
  87, 1.4124e+00, 2.2958e-01
  88, 1.9961e+00, 2.3983e-01
  89, 2.6425e+00, 2.7578e-01
  90, 3.6567e+00, 4.1352e-01
  91, 4.2201e+00, 4.0232e-01
  92, 4.9932e+00, 4.6267e-01
  93, 5.0727e+00, 4.8927e-01
  94, 5.4796e+00, 5.2203e-01
  95, 5.6843e+00, 5.1854e-01
  96, 6.0003e+00, 5.2643e-01
  97, 5.5237e+00, 4.6017e-01
  98, 5.8744e+00, 4.1968e-01
  99, 6.4048e+00, 3.6382e-01
 100, 7.2266e+00, 4.3507e-01
 101, 7.1660e+00, 6.0464e-01
 102, 7.0339e+00, 8.4629e-01
 103, 5.7729e+00, 7.9138e-01
 104, 4.4258e+00, 8.1549e-01
 105, 2.8959e+00, 6.2404e-01
 106, 1.6965e+00, 4.1932e-01
 107, 7.6130e-01, 2.1107e-01
 108, 3.1870e-01, 1.0635e-01
 109, 1.1390e-01, 4.8390e-02
 110, 4.6300e-02, 2.5910e-02
 111, 2.0600e-02, 1.3740e-02
 112, 2.0300e-02, 1.1400e-02
 113, 1.8200e-02, 1.0970e-02
 114, 1.8700e-02, 1.3640e-02
 115, 1.7300e-02, 1.4450e-02
 116, 2.1900e-02, 1.4080e-02
 117, 2.0400e-02, 1.5800e-02
 118, 2.0100e-02, 1.2720e-02
 119, 2.0700e-02, 1.2280e-02
 120, 1.7400e-02, 1.1200e-02
 121, 1.7000e-02, 1.2260e-02
 122, 1.9100e-02, 1.1220e-02
 123, 1.6100e-02, 1.1500e-02
 124, 1.4000e-02, 1.1920e-02
 125, 1.5800e-02, 9.5400e-03
 126, 2.2700e-02, 1.5590e-02
 127, 5.1800e-02, 2.6920e-02
 128, 1.6470e-01, 7.0530e-02
 129, 4.3860e-01, 1.4955e-01
 130, 1.1056e+00, 2.8330e-01
 131, 2.0886e+00, 4.9294e-01
 132, 3.7583e+00, 7.0752e-01
 133, 5.6287e+00, 9.1208e-01
 134, 7.6243e+00, 9.4678e-01
 135, 7.4442e+00, 6.2294e-01
 136, 7.4215e+00, 5.1866e-01
 137, 6.6433e+00, 3.4242e-01
 138, 6.0670e+00, 3.8191e-01
 139, 5.8199e+00, 4.5123e-01
 140, 5.9961e+00, 5.4418e-01
 141, 5.2164e+00, 4.8396e-01
 142, 5.2554e+00, 5.1326e-01
 143, 5.1240e+00, 4.5236e-01
 144, 5.0120e+00, 4.9432e-01
 145, 4.3497e+00, 3.9214e-01
 146, 3.8173e+00, 4.0600e-01
 147, 2.8720e+00, 2.9021e-01
 148, 2.2688e+00, 2.4806e-01
 149, 1.7719e+00, 2.1126e-01
 150, 1.3717e+00, 2.2049e-01
 151, 8.9160e-01, 2.1962e-01
 152, 6.1520e-01, 1.6180e-01
 153, 4.0010e-01, 1.2463e-01
 154, 2.8140e-01, 1.0311e-01
 155, 1.6000e-01, 5.5830e-02
 156, 8.9900e-02, 3.4590e-02
 157, 4.5000e-02, 1.7980e-02
 158, 2.1100e-02, 7.0200e-03
 159, 7.7000e-03, 6.2300e-03
 160, 3.6000e-03, 3.5200e-03
 161, 8.0000e-04, 8.0000e-04
 162, 4.0000e-04, 4.0000e-04
 163, 1.0000e-04, 1.0000e-04
 164, 0.0000e+00, 0.0000e+00
 165, 0.0000e+00, 0.0000e+00
  3.539 MeV.
  73, 1.0000e-04, 1.0000e-04
  74, 7.0000e-04, 7.0000e-04
  75, 1.3000e-03, 1.3000e-03
  76, 4.1000e-03, 4.1000e-03
  77, 1.0100e-02, 7.1500e-03
  78, 2.5500e-02, 1.2760e-02
  79, 5.4100e-02, 3.1290e-02
  80, 1.1570e-01, 4.7400e-02
  81, 1.9970e-01, 8.3630e-02
  82, 3.5470e-01, 1.2405e-01
  83, 4.7180e-01, 1.6458e-01
  84, 6.5970e-01, 2.1366e-01
  85, 8.9290e-01, 2.4714e-01
  86, 1.2101e+00, 2.7467e-01
  87, 1.4659e+00, 2.3994e-01
  88, 1.9952e+00, 2.8348e-01
  89, 2.5873e+00, 3.4868e-01
  90, 3.4980e+00, 3.6589e-01
  91, 3.9990e+00, 3.5548e-01
  92, 4.7811e+00, 4.6077e-01
  93, 4.9312e+00, 4.4005e-01
  94, 5.3913e+00, 5.2823e-01
  95, 5.6036e+00, 5.0654e-01
  96, 5.8646e+00, 4.7596e-01
  97, 5.5248e+00, 4.4096e-01
  98, 5.8587e+00, 3.4234e-01
